AppID,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (counting commission and value of the game) (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
495570,ConflictCraft,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-495570,https://store.steampowered.com/app/495570/ConflictCraft/,]
434570,Blood and Bacon,6.99,-50%,0.05,2.75,6,3,1.23,8.25,0.02,0.22,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-434570,https://store.steampowered.com/app/434570/Blood_and_Bacon/,]
1293230,House of Detention,6.99,-50%,0.05,2.75,10,5,2.06,13.75,4.69,51.59,,X,Product is priced on par with lowest recorded price,3 days ago,in 11 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1293230,https://store.steampowered.com/app/1293230/House_of_Detention/,]
1069740,Seen,6.99,-75%,0.07,3.85,5,3,1.73,11.55,2.83,31.13,,X,Product is priced on par with lowest recorded price,6 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1069740,https://store.steampowered.com/app/1069740/Seen/,]
1334590,Furry Love,6.99,-50%,0.05,2.75,15,8,3.3,22.0,11.71,128.81,,X,Product is priced on par with lowest recorded price,3 days ago,in 11 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1334590,https://store.steampowered.com/app/1334590/Furry_Love/,]
485610,Ball 3D: Soccer Online,6.99,-50%,0.04,2.2,12,6,1.98,13.2,4.22,46.41,,X,Product is priced on par with lowest recorded price,7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-485610,https://store.steampowered.com/app/485610/Ball_3D_Soccer_Online/,]
1140440,OMON Simulator,6.99,-50%,0.04,2.2,15,8,2.64,17.6,7.97,87.67,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1140440,https://store.steampowered.com/app/1140440/OMON_Simulator/,]
438000,PIXELMAN,6.99,-86%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-438000,https://store.steampowered.com/app/438000/PIXELMAN/,]
597230,Shotgun Legend,6.99,-50%,0.08,4.4,5,3,1.98,13.2,4.22,46.41,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-597230,https://store.steampowered.com/app/597230/Shotgun_Legend/,]
575580,Queen of Seas,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,10 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-575580,https://store.steampowered.com/app/575580/Queen_of_Seas/,]
450850,Cube Land Arena,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-450850,https://store.steampowered.com/app/450850/Cube_Land_Arena/,]
873240,Hentai Memory,6.99,-50%,0.07,3.85,6,3,1.73,11.55,2.83,31.13,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-873240,https://store.steampowered.com/app/873240/Hentai_Memory/,]
967250,DOKA 2 KISHKI EDITION,6.99,-50%,0.06,3.3,5,3,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-967250,https://store.steampowered.com/app/967250/DOKA_2_KISHKI_EDITION/,]
536340,Endless Room,6.99,-74%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,new highest discount,4 hours ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-536340,https://store.steampowered.com/app/536340/Endless_Room/,]
805940,RUSSIA BATTLEGROUNDS,6.99,-50%,0.06,3.3,5,3,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-805940,https://store.steampowered.com/app/805940/RUSSIA_BATTLEGROUNDS/,]
550810,Abduction Bit,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-550810,https://store.steampowered.com/app/550810/Abduction_Bit/,]
498660,Mind Spheres,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-498660,https://store.steampowered.com/app/498660/Mind_Spheres/,]
440760,Cube Destroyer,6.99,-50%,0.06,3.3,5,3,1.48,9.89,1.42,15.62,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-440760,https://store.steampowered.com/app/440760/Cube_Destroyer/,]
487700,Conan the mighty pig,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-487700,https://store.steampowered.com/app/487700/Conan_the_mighty_pig/,]
545690,VOI,6.99,-50%,0.06,3.3,5,3,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,8 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-545690,https://store.steampowered.com/app/545690/VOI/,]
418040,hocus,6.99,-50%,0.04,2.2,8,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,8 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-418040,https://store.steampowered.com/app/418040/hocus/,]
263980,Out There Somewhere,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-263980,https://store.steampowered.com/app/263980/Out_There_Somewhere/,]
630060,Consummate:Missing World 寇莎梅特：困世迷情,6.99,-50%,0.06,3.3,5,3,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,4 hours ago,in 14 days,https://www.steamcardexchange.net/index.php?gamepage-appid-630060,https://store.steampowered.com/app/630060/ConsummateMissing_World/,]
508840,Broken Armor,6.99,-50%,0.1,5.5,5,3,2.47,16.5,7.03,77.33,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-508840,https://store.steampowered.com/app/508840/Broken_Armor/,]
628750,aMAZE 2,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-628750,https://store.steampowered.com/app/628750/aMAZE_2/,]
596810,Save Their Souls,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,10 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-596810,https://store.steampowered.com/app/596810/Save_Their_Souls/,]
463210,State of Anarchy,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-463210,https://store.steampowered.com/app/463210/State_of_Anarchy/,]
528700,Cerdocornio,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-528700,https://store.steampowered.com/app/528700/Cerdocornio/,]
595440,CPU Invaders,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-595440,https://store.steampowered.com/app/595440/CPU_Invaders/,]
603190,Tank Destroyer,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-603190,https://store.steampowered.com/app/603190/Tank_Destroyer/,]
584800,Civil War: Battle of Petersburg,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-584800,https://store.steampowered.com/app/584800/Civil_War_Battle_of_Petersburg/,]
503820,A Detective's Novel,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-503820,https://store.steampowered.com/app/503820/A_Detectives_Novel/,]
476240,KNIGHTS,6.99,-50%,0.06,3.3,5,3,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,4 hours ago,in 14 days,https://www.steamcardexchange.net/index.php?gamepage-appid-476240,https://store.steampowered.com/app/476240/KNIGHTS/,]
485500,Smithy,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-485500,https://store.steampowered.com/app/485500/Smithy/,]
463220,Dungeon of Zolthan,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-463220,https://store.steampowered.com/app/463220/Dungeon_of_Zolthan/,]
463030,Bottle,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-463030,https://store.steampowered.com/app/463030/Bottle/,]
604200,Night of Terror,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,21 hours ago,in 14 days,https://www.steamcardexchange.net/index.php?gamepage-appid-604200,https://store.steampowered.com/app/604200/Night_of_Terror/,]
487420,Space Radiance,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-487420,https://store.steampowered.com/app/487420/Space_Radiance/,]
344260,Agapan,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-344260,https://store.steampowered.com/app/344260/Agapan/,]
485740,Color Syndrome,6.99,-50%,0.05,2.75,6,3,1.23,8.25,0.02,0.22,,X,new highest discount,4 hours ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-485740,https://store.steampowered.com/app/485740/Color_Syndrome/,]
473470,Purgatory,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-473470,https://store.steampowered.com/app/473470/Purgatory/,]
587210,Skull Rush,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,7 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-587210,https://store.steampowered.com/app/587210/Skull_Rush/,]
303390,Dead Bits,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-303390,https://store.steampowered.com/app/303390/Dead_Bits/,]
396360,LocoSoccer,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-396360,https://store.steampowered.com/app/396360/LocoSoccer/,]
343360,Particula,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-343360,https://store.steampowered.com/app/343360/Particula/,]
489220,Unforgiving Trials: The Darkest Crusade,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-489220,https://store.steampowered.com/app/489220/Unforgiving_Trials_The_Darkest_Crusade/,]
585560,Finnish Roller,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-585560,https://store.steampowered.com/app/585560/Finnish_Roller/,]
293180,Overcast - Walden and the Werewolf,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-293180,https://store.steampowered.com/app/293180/Overcast__Walden_and_the_Werewolf/,]
448070,Red Risk,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,5 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-448070,https://store.steampowered.com/app/448070/Red_Risk/,]
522050,Torsion,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,7 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-522050,https://store.steampowered.com/app/522050/Torsion/,]
540900,Nuclear Contingency,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-540900,https://store.steampowered.com/app/540900/Nuclear_Contingency/,]
619400,Fluffy Creatures VS The World,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,3 days ago,in 11 days,https://www.steamcardexchange.net/index.php?gamepage-appid-619400,https://store.steampowered.com/app/619400/Fluffy_Creatures_VS_The_World/,]
365310,Organ Biker,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,6 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-365310,https://store.steampowered.com/app/365310/Organ_Biker/,]
438030,Dead6hot,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-438030,https://store.steampowered.com/app/438030/Dead6hot/,]
368710,Power of Love,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,11 days ago,in 6 days,https://www.steamcardexchange.net/index.php?gamepage-appid-368710,https://store.steampowered.com/app/368710/Power_of_Love/,]
342740,Samudai,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,6 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-342740,https://store.steampowered.com/app/342740/Samudai/,]
568720,The Agony,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,4 hours ago,in 14 days,https://www.steamcardexchange.net/index.php?gamepage-appid-568720,https://store.steampowered.com/app/568720/The_Agony/,]
541380,PhysDrive,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-541380,https://store.steampowered.com/app/541380/PhysDrive/,]
513570,Wooden House,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-513570,https://store.steampowered.com/app/513570/Wooden_House/,]
453820,Hero Quest: Tower Conflict,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-453820,https://store.steampowered.com/app/453820/Hero_Quest_Tower_Conflict/,]
547960,Space Beret,6.99,-50%,0.04,2.2,6,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-547960,https://store.steampowered.com/app/547960/Space_Beret/,]
423710,Invasion: Brain Craving,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-423710,https://store.steampowered.com/app/423710/Invasion_Brain_Craving/,]
575860,Tomb Joe,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-575860,https://store.steampowered.com/app/575860/Tomb_Joe/,]
467310,Rogue Port - Red Nightmare,6.99,-50%,0.03,1.65,12,6,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,7 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-467310,https://store.steampowered.com/app/467310/Rogue_Port__Red_Nightmare/,]
400740,VERGE:Lost chapter,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-400740,https://store.steampowered.com/app/400740/VERGELost_chapter/,]
629380,Cosmic Pioneer,6.99,-50%,0.04,2.2,10,5,1.65,11.0,2.35,25.85,,X,Product is priced on par with lowest recorded price,3 days ago,in 11 days,https://www.steamcardexchange.net/index.php?gamepage-appid-629380,https://store.steampowered.com/app/629380/Cosmic_Pioneer/,]
535290,Super Happy Singh,6.99,-50%,0.04,2.2,5,3,0.99,6.6,-1.38,-15.18,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-535290,https://store.steampowered.com/app/535290/Super_Happy_Singh/,]
621150,False Shelter,6.99,-50%,0.05,2.75,5,3,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-621150,https://store.steampowered.com/app/621150/False_Shelter/,]
535760,Unforgiving Trials: The Space Crusade,6.99,-50%,0.04,2.2,8,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-535760,https://store.steampowered.com/app/535760/Unforgiving_Trials_The_Space_Crusade/,]
495630,The Divine Paradox,6.99,-50%,0.04,2.2,7,4,1.32,8.8,0.49,5.39,,X,Product is priced on par with lowest recorded price,6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-495630,https://store.steampowered.com/app/495630/The_Divine_Paradox/,]
674750,Yet Another Zombie Defense HD,7.01,-87%,0.06,3.3,5,3,1.48,9.89,1.4,15.39,,X,Product is priced on par with lowest recorded price,7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-674750,https://store.steampowered.com/app/674750/Yet_Another_Zombie_Defense_HD/,]
1096720,CATGIRL LOVER,7.01,-74%,0.05,2.75,7,4,1.65,11.0,2.34,25.74,,Weeklong Deals,"lowest price is ARS$ 6,99 at -74%",3 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1096720,https://store.steampowered.com/app/1096720/CATGIRL_LOVER/,]
577080,A Dump in the Dark,7.01,-74%,0.04,2.2,10,5,1.65,11.0,2.34,25.74,,X,Product is priced on par with lowest recorded price,yesterday,in 13 days,https://www.steamcardexchange.net/index.php?gamepage-appid-577080,https://store.steampowered.com/app/577080/A_Dump_in_the_Dark/,]
96100,Defy Gravity Extended,7.01,-74%,0.06,3.3,5,3,1.48,9.89,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-96100,https://store.steampowered.com/app/96100/Defy_Gravity_Extended/,]
307230,"I, Zombie",7.01,-74%,0.04,2.2,6,3,0.99,6.6,-1.4,-15.39,,X,"lowest price is ARS$ 6,99 at -74%",11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-307230,https://store.steampowered.com/app/307230/I_Zombie/,]
461640,Sins Of The Demon RPG,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-461640,https://store.steampowered.com/app/461640/Sins_Of_The_Demon_RPG/,]
357070,UBERMOSH,7.01,-46%,0.05,2.75,6,3,1.23,8.25,0.0,0.0,,Weeklong Deals,"lowest price is ARS$ 6,99 at -46%",21 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-357070,https://store.steampowered.com/app/357070/UBERMOSH/,]
407300,The Last NightMary - A Lenda do Cabeça de Cuia,7.01,-87%,0.04,2.2,7,4,1.32,8.8,0.47,5.17,,Weeklong Deals,"lowest price is ARS$ 6,99 at -87%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-407300,https://store.steampowered.com/app/407300/The_Last_NightMary__A_Lenda_do_Cabea_de_Cuia/,]
475240,ORCS,7.01,-74%,0.04,2.2,6,3,0.99,6.6,-1.4,-15.39,,X,"lowest price is ARS$ 6,99 at -50%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-475240,https://store.steampowered.com/app/475240/ORCS/,]
414920,Corgi Warlock,7.01,-74%,0.05,2.75,6,3,1.23,8.25,0.0,0.0,,Weeklong Deals,Product is priced on par with lowest recorded price,4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-414920,https://store.steampowered.com/app/414920/Corgi_Warlock/,]
391260,Labyronia RPG,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-391260,https://store.steampowered.com/app/391260/Labyronia_RPG/,]
341310,Greyfox RPG,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-341310,https://store.steampowered.com/app/341310/Greyfox_RPG/,]
527990,Gladiator Trainer,7.01,-74%,0.04,2.2,5,3,0.99,6.6,-1.4,-15.39,,X,"lowest price is ARS$ 6,99 at -74%",7 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-527990,https://store.steampowered.com/app/527990/Gladiator_Trainer/,]
604900,Get'em Gary,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,Product is priced on par with lowest recorded price,6 days ago,in 9 days,https://www.steamcardexchange.net/index.php?gamepage-appid-604900,https://store.steampowered.com/app/604900/Getem_Gary/,]
482330,Legends of the Universe - StarCore,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,Weeklong Deals,"lowest price is ARS$ 6,99 at -74%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-482330,https://store.steampowered.com/app/482330/Legends_of_the_Universe__StarCore/,]
340070,Battle Ranch: Pigs vs Plants,7.01,-74%,0.06,3.3,5,3,1.48,9.89,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-340070,https://store.steampowered.com/app/340070/Battle_Ranch_Pigs_vs_Plants/,]
555100,Pimp Tight,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,Product is priced on par with lowest recorded price,4 days ago,in 10 days,https://www.steamcardexchange.net/index.php?gamepage-appid-555100,https://store.steampowered.com/app/555100/Pimp_Tight/,]
332790,Darkness Assault,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -50%",7 days ago,in 4 days,https://www.steamcardexchange.net/index.php?gamepage-appid-332790,https://store.steampowered.com/app/332790/Darkness_Assault/,]
563120,Desolate Wastes: Vendor Chronicles,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-563120,https://store.steampowered.com/app/563120/Desolate_Wastes_Vendor_Chronicles/,]
599990,SecondSpeed,7.01,-74%,0.04,2.2,5,3,0.99,6.6,-1.4,-15.39,,X,"lowest price is ARS$ 6,99 at -74%",6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-599990,https://store.steampowered.com/app/599990/SecondSpeed/,]
491650,Reset 1-1,7.01,-74%,0.04,2.2,6,3,0.99,6.6,-1.4,-15.39,,X,"lowest price is ARS$ 6,99 at -74%",6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-491650,https://store.steampowered.com/app/491650/Reset_11/,]
448440,Bizarre Earthquake,7.01,-74%,0.04,2.2,6,3,0.99,6.6,-1.4,-15.39,,X,"lowest price is ARS$ 6,99 at -74%",6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-448440,https://store.steampowered.com/app/448440/Bizarre_Earthquake/,]
399790,Destiny Warriors RPG,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",11 days ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-399790,https://store.steampowered.com/app/399790/Destiny_Warriors_RPG/,]
389160,Shadow Ninja: Apocalypse,7.01,-74%,0.05,2.75,10,5,2.06,13.75,4.68,51.48,,Weeklong Deals,"lowest price is ARS$ 6,99 at -74%",4 hours ago,in 7 days,https://www.steamcardexchange.net/index.php?gamepage-appid-389160,https://store.steampowered.com/app/389160/Shadow_Ninja_Apocalypse/,]
444480,Broken Dreams,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",6 days ago,in 8 days,https://www.steamcardexchange.net/index.php?gamepage-appid-444480,https://store.steampowered.com/app/444480/Broken_Dreams/,]
344910,Sun Blast: Star Fighter,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,X,"lowest price is ARS$ 6,99 at -74%",2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-344910,https://store.steampowered.com/app/344910/Sun_Blast_Star_Fighter/,]
578440,冒险村传说（Tales of Legends）,7.01,-74%,0.05,2.75,5,3,1.23,8.25,0.0,0.0,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-578440,https://store.steampowered.com/app/578440/Tales_of_Legends/,]
557030,Avenger Bird,7.01,-87%,0.04,2.2,5,3,0.99,6.6,-1.4,-15.39,,X,Product is priced on par with lowest recorded price,2 days ago,in 12 days,https://www.steamcardexchange.net/index.php?gamepage-appid-557030,https://store.steampowered.com/app/557030/Avenger_Bird/,]
