Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Sales x 24 hours for the cheapest item,Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Market direct link,Steamcardexchange link,Steam store link,SI
491720,Nary,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_491720#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-491720,https://store.steampowered.com/app/491720/Nary/,]
473840,Diib's Dilemma,7.01,-74%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_473840#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-473840,https://store.steampowered.com/app/473840/Diibs_Dilemma/,]
557030,Avenger Bird,7.01,-87%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_557030#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-557030,https://store.steampowered.com/app/557030/Avenger_Bird/,]
360010,Remnants Of Isolation,7.01,-74%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_360010#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-360010,https://store.steampowered.com/app/360010/Remnants_Of_Isolation/,]
341500,Camera Obscura,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_341500#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-341500,https://store.steampowered.com/app/341500/Camera_Obscura/,]
463350,Storm Of Spears RPG,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_463350#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-463350,https://store.steampowered.com/app/463350/Storm_Of_Spears_RPG/,]
551110,Wayout,7.01,-46%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_551110#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-551110,https://store.steampowered.com/app/551110/Wayout/,]
334690,Squirreltopia,7.01,-74%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_334690#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-334690,https://store.steampowered.com/app/334690/Squirreltopia/,]
497670,Line/Dash,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_497670#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-497670,https://store.steampowered.com/app/497670/LineDash/,]
397940,No Time To Live,7.01,-74%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_397940#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-397940,https://store.steampowered.com/app/397940/No_Time_To_Live/,]
391420,Gun Rocket,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_391420#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-391420,https://store.steampowered.com/app/391420/Gun_Rocket/,]
604900,Get'em Gary,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_604900#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-604900,https://store.steampowered.com/app/604900/Getem_Gary/,]
397500,Labyronia RPG 2,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_397500#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-397500,https://store.steampowered.com/app/397500/Labyronia_RPG_2/,]
400510,The Final Take,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_400510#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-400510,https://store.steampowered.com/app/400510/The_Final_Take/,]
527990,Gladiator Trainer,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_527990#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-527990,https://store.steampowered.com/app/527990/Gladiator_Trainer/,]
393240,Sir! I'd Like To Report A Bug!,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_393240#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-393240,https://store.steampowered.com/app/393240/Sir_Id_Like_To_Report_A_Bug/,]
577460,Zoop! - Hunter's Grimm,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_577460#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-577460,https://store.steampowered.com/app/577460/Zoop__Hunters_Grimm/,]
370510,Marble Mayhem: Fragile Ball,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,X,"lowest price is ARS$ 6,99 at -74%",17 hours ago,in 5 days,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_370510#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-370510,https://store.steampowered.com/app/370510/Marble_Mayhem_Fragile_Ball/,]
490300,Rabbit Island,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_490300#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-490300,https://store.steampowered.com/app/490300/Rabbit_Island/,]
396160,Secret Of Magia,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_396160#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-396160,https://store.steampowered.com/app/396160/Secret_Of_Magia/,]
392820,Wild Island Quest,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_392820#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-392820,https://store.steampowered.com/app/392820/Wild_Island_Quest/,]
592060,Sons of Triskelion,7.01,-87%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_592060#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-592060,https://store.steampowered.com/app/592060/Sons_of_Triskelion/,]
636470,Tungulus,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_636470#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-636470,https://store.steampowered.com/app/636470/Tungulus/,]
343340,Tiamat X,7.01,-74%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_343340#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-343340,https://store.steampowered.com/app/343340/Tiamat_X/,]
621050,Crazy Veggies,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_621050#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-621050,https://store.steampowered.com/app/621050/Crazy_Veggies/,]
484890,Crazy Otto,7.01,-87%,0.06,3.3,6,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_484890#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-484890,https://store.steampowered.com/app/484890/Crazy_Otto/,]
385080,Guardians of Victoria,7.01,-74%,0.03,1.65,12,6,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_385080#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-385080,https://store.steampowered.com/app/385080/Guardians_of_Victoria/,]
556160,PHAT STACKS,7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_556160#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-556160,https://store.steampowered.com/app/556160/PHAT_STACKS/,]
582350,Zombie Killin',7.01,-74%,0.06,3.3,5,3,1.48,9.89,,1.4,15.39,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_582350#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-582350,https://store.steampowered.com/app/582350/Zombie_Killin/,]
345540,Inbetween Land,7.0,-80%,0.06,3.3,5,3,1.48,9.89,,1.41,15.51,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_345540#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-345540,https://store.steampowered.com/app/345540/Inbetween_Land/,]
1008710,Wet Girl,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_1008710#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-1008710,https://store.steampowered.com/app/1008710/Wet_Girl/,]
527450,Cockroach Simulator,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_527450#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-527450,https://store.steampowered.com/app/527450/Cockroach_Simulator/,]
542350,Castle of no Escape 2,6.99,-90%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_542350#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-542350,https://store.steampowered.com/app/542350/Castle_of_no_Escape_2/,]
944220,Gachi Heroes,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_944220#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-944220,https://store.steampowered.com/app/944220/Gachi_Heroes/,]
398710,Timberman,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_398710#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-398710,https://store.steampowered.com/app/398710/Timberman/,]
391140,Blast-off,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_391140#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-391140,https://store.steampowered.com/app/391140/Blastoff/,]
332480,Phoenix Force,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_332480#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-332480,https://store.steampowered.com/app/332480/Phoenix_Force/,]
449060,Cellar,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_449060#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-449060,https://store.steampowered.com/app/449060/Cellar/,]
500580,Kitty Cat: Jigsaw Puzzles,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_500580#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-500580,https://store.steampowered.com/app/500580/Kitty_Cat_Jigsaw_Puzzles/,]
521430,Super Switch,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_521430#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-521430,https://store.steampowered.com/app/521430/Super_Switch/,]
374460,Impossiball,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_374460#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-374460,https://store.steampowered.com/app/374460/Impossiball/,]
496650,Antihorror,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_496650#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-496650,https://store.steampowered.com/app/496650/Antihorror/,]
512740,Flat Path,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_512740#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-512740,https://store.steampowered.com/app/512740/Flat_Path/,]
420850,Cosmic Leap,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_420850#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-420850,https://store.steampowered.com/app/420850/Cosmic_Leap/,]
401190,Dinosaur Hunt,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_401190#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-401190,https://store.steampowered.com/app/401190/Dinosaur_Hunt/,]
549100,GravNewton,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_549100#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-549100,https://store.steampowered.com/app/549100/GravNewton/,]
455940,Odd||Even,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_455940#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-455940,https://store.steampowered.com/app/455940/OddEven/,]
500340,QUACK ATTACK 1985: TURBO DX EDITION,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_500340#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-500340,https://store.steampowered.com/app/500340/QUACK_ATTACK_1985_TURBO_DX_EDITION/,]
514460,Cyberline Racing,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_514460#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-514460,https://store.steampowered.com/app/514460/Cyberline_Racing/,]
338830,Star Nomad,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_338830#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-338830,https://store.steampowered.com/app/338830/Star_Nomad/,]
326180,Sinister City,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_326180#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-326180,https://store.steampowered.com/app/326180/Sinister_City/,]
579150,Riot of the numbers,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_579150#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-579150,https://store.steampowered.com/app/579150/Riot_of_the_numbers/,]
391910,All Fall Down,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_391910#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-391910,https://store.steampowered.com/app/391910/All_Fall_Down/,]
617710,Cannons-Defenders: Steam Edition,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_617710#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-617710,https://store.steampowered.com/app/617710/CannonsDefenders_Steam_Edition/,]
444260,Mindless Running,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_444260#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-444260,https://store.steampowered.com/app/444260/Mindless_Running/,]
540020,Final Quest II,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_540020#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-540020,https://store.steampowered.com/app/540020/Final_Quest_II/,]
562240,The Spirit Underneath,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_562240#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-562240,https://store.steampowered.com/app/562240/The_Spirit_Underneath/,]
619220,GoBlock's Impossible Medley,6.99,-50%,0.06,3.3,5,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_619220#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-619220,https://store.steampowered.com/app/619220/GoBlocks_Impossible_Medley/,]
531860,Where's My What?,6.99,-50%,0.06,3.3,6,3,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_531860#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-531860,https://store.steampowered.com/app/531860/Wheres_My_What/,]
595780,Rogue Port - Blue Nightmare,6.99,-50%,0.03,1.65,12,6,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_595780#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-595780,https://store.steampowered.com/app/595780/Rogue_Port__Blue_Nightmare/,]
467310,Rogue Port - Red Nightmare,6.99,-50%,0.03,1.65,12,6,1.48,9.89,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_467310#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-467310,https://store.steampowered.com/app/467310/Rogue_Port__Red_Nightmare/,]
998930,Seek Girl,8.39,-40%,0.07,3.85,6,3,1.73,11.55,,1.42,15.62,,-,-,-,-,https://steamcommunity.com/market/search?appid=753&category_753_Game%5B%5D=tag_app_998930#p1_price_asc,https://www.steamcardexchange.net/index.php?gamepage-appid-998930,https://store.steampowered.com/app/998930/Seek_Girl/,]
