Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
291050,Planet Stronghold,107.49,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-291050,https://store.steampowered.com/app/291050/Planet_Stronghold/,]
1104660,MO:Astray,107.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1104660,https://store.steampowered.com/app/1104660/MOAstray/,]
975120,~necromancy~Emily's Escape,107.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-975120,https://store.steampowered.com/app/975120/necromancyEmilys_Escape/,]
394360,Hearts of Iron IV,109.99,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-394360,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/,]
573410,AI War 2,112.49,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-573410,https://store.steampowered.com/app/573410/AI_War_2/,]
1100110,Nibiru,112.49,-25%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1100110,https://store.steampowered.com/app/1100110/Nibiru/,]
317320,Nelly Cootalot: The Fowl Fleet,112.49,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-317320,https://store.steampowered.com/app/317320/Nelly_Cootalot_The_Fowl_Fleet/,]
293920,Spirited Heart Deluxe,112.49,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-293920,https://store.steampowered.com/app/293920/Spirited_Heart_Deluxe/,]
1146970,My Vow to My Liege,116.99,-10%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1146970,https://store.steampowered.com/app/1146970/My_Vow_to_My_Liege/,]
913060,Jet Lancer,118.79,-34%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-913060,https://store.steampowered.com/app/913060/Jet_Lancer/,]
622420,Stay Alive: Apocalypse,118.79,-34%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-622420,https://store.steampowered.com/app/622420/Stay_Alive_Apocalypse/,]
504920,39 Days to Mars,120.59,-33%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-504920,https://store.steampowered.com/app/504920/39_Days_to_Mars/,]
592730,Aerial Destruction,126.0,-64%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-592730,https://store.steampowered.com/app/592730/Aerial_Destruction/,]
598060,Slasher's Keep,127.49,-25%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-598060,https://store.steampowered.com/app/598060/Slashers_Keep/,]
864680,Rover Mechanic Simulator,127.49,-15%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-864680,https://store.steampowered.com/app/864680/Rover_Mechanic_Simulator/,]
445770,Airport Madness 3D,134.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-445770,https://store.steampowered.com/app/445770/Airport_Madness_3D/,]
220740,Chaos on Deponia,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-220740,https://store.steampowered.com/app/220740/Chaos_on_Deponia/,]
Bundle/NoID,The Daedalic Armageddon Bundle,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-55062,https://store.steampowered.com/sub/55062/,]
Bundle/NoID,Daedalic - Gigantic Bundle,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-76471,https://store.steampowered.com/sub/76471/,]
255320,Edna & Harvey: The Breakout,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-255320,https://store.steampowered.com/app/255320/Edna__Harvey_The_Breakout/,]
327220,Anna's Quest,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-327220,https://store.steampowered.com/app/327220/Annas_Quest/,]
230820,The Night of the Rabbit,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-230820,https://store.steampowered.com/app/230820/The_Night_of_the_Rabbit/,]
382140,SKYHILL,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-382140,https://store.steampowered.com/app/382140/SKYHILL/,]
268540,The Whispered World Special Edition,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-268540,https://store.steampowered.com/app/268540/The_Whispered_World_Special_Edition/,]
241910,Goodbye Deponia,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-241910,https://store.steampowered.com/app/241910/Goodbye_Deponia/,]
314810,Randal's Monday,139.99,-90%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-314810,https://store.steampowered.com/app/314810/Randals_Monday/,]
1184840,Chaos Galaxy,143.99,-20%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1184840,https://store.steampowered.com/app/1184840/Chaos_Galaxy/,]
386480,Blood Code,149.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-386480,https://store.steampowered.com/app/386480/Blood_Code/,]
516600,Bai Qu: Hundreds of Melodies,149.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-516600,https://store.steampowered.com/app/516600/Bai_Qu_Hundreds_of_Melodies/,]
600520,Cryogear,155.39,-26%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-600520,https://store.steampowered.com/app/600520/Cryogear/,]
1097420,No-brainer Heroes 挂机吧！勇者,155.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1097420,https://store.steampowered.com/app/1097420/Nobrainer_Heroes/,]
951430,Dead Age 2,157.49,-25%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-951430,https://store.steampowered.com/app/951430/Dead_Age_2/,]
979640,Cepheus Protocol,161.99,-10%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-979640,https://store.steampowered.com/app/979640/Cepheus_Protocol/,]
604510,Empires in Ruins,169.99,-15%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-604510,https://store.steampowered.com/app/604510/Empires_in_Ruins/,]
880220,~Azur Ring~virgin and slave's phylacteries,171.99,-20%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-880220,https://store.steampowered.com/app/880220/Azur_Ringvirginandslavesphylacteries/,]
679260,Bus Driver Simulator,179.99,-70%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-679260,https://store.steampowered.com/app/679260/Bus_Driver_Simulator/,]
435480,Trials of the Blood Dragon,187.25,-75%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-435480,https://store.steampowered.com/app/435480/Trials_of_the_Blood_Dragon/,]
611790,House Party,187.59,-33%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-611790,https://store.steampowered.com/app/611790/House_Party/,]
505230,Pathologic 2,194.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-505230,https://store.steampowered.com/app/505230/Pathologic_2/,]
204880,Sins of a Solar Empire: Rebellion®,195.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-204880,https://store.steampowered.com/app/204880/Sins_of_a_Solar_Empire_Rebellion/,]
Bundle/NoID,Sins of a Solar Empire: Rebellion® Game and Soundtrack Bundle,195.99,-60%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-18821,https://store.steampowered.com/sub/18821/,]
991810,Strategic Mind: The Pacific,197.99,-40%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-991810,https://store.steampowered.com/app/991810/Strategic_Mind_The_Pacific/,]
641080,Trials® Rising,199.8,-80%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-641080,https://store.steampowered.com/app/641080/Trials_Rising/,]
765810,Mars Horizon,202.49,-10%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-765810,https://store.steampowered.com/app/765810/Mars_Horizon/,]
994890,Metro Simulator 2020,209.99,-65%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-994890,https://store.steampowered.com/app/994890/Metro_Simulator_2020/,]
487120,Citadel: Forged with Fire,219.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-487120,https://store.steampowered.com/app/487120/Citadel_Forged_with_Fire/,]
305490,Heileen 3: New Horizons,219.99,-50%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-305490,https://store.steampowered.com/app/305490/Heileen_3_New_Horizons/,]
291840,The Feud: Wild West Tactics,230.99,-30%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-291840,https://store.steampowered.com/app/291840/The_Feud_Wild_West_Tactics/,]
673210,Frontier Pilot Simulator,236.99,-21%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-673210,https://store.steampowered.com/app/673210/Frontier_Pilot_Simulator/,]
666140,My Time At Portia,237.99,-66%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-666140,https://store.steampowered.com/app/666140/My_Time_At_Portia/,]
391220,Rise of the Tomb Raider™,Without offer/error,,,,,,,,Cannot be calculated,-,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-391220,https://store.steampowered.com/app/391220/Rise_of_the_Tomb_Raider/,]
337000,Deus Ex: Mankind Divided,Without offer/error,,,,,,,,Cannot be calculated,-,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-337000,https://store.steampowered.com/app/337000/Deus_Ex_Mankind_Divided/,]
1183470,Imperiums: Greek Wars,263.99,-20%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1183470,https://store.steampowered.com/app/1183470/Imperiums_Greek_Wars/,]
1016920,Unrailed!,299.25,-25%,,,,,,,,,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1016920,https://store.steampowered.com/app/1016920/Unrailed/,]
