Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
632590,The Tale of Doris and the Dragon - Episode 2,134.99,-10%,0.08,4.4,7,4,2.64,17.6,-120.03,-1320.33,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-632590,https://store.steampowered.com/app/632590/The_Tale_of_Doris_and_the_Dragon__Episode_2/,]
362660,Blue Rose,132.99,-30%,0.07,3.85,7,4,2.31,15.4,-119.9,-1318.9,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-362660,https://store.steampowered.com/app/362660/Blue_Rose/,]
315430,Polarity,126.39,-21%,0.05,2.75,6,3,1.23,8.25,-119.37,-1313.07,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-315430,https://store.steampowered.com/app/315430/Polarity/,]
307960,IL-2 Sturmovik: Battle of Stalingrad,130.49,-85%,0.06,3.3,7,4,1.98,13.2,-119.27,-1311.97,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-307960,https://store.steampowered.com/app/307960/IL2_Sturmovik_Battle_of_Stalingrad/,]
598060,Slasher's Keep,127.49,-25%,0.06,3.3,5,3,1.48,9.89,-119.08,-1309.87,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-598060,https://store.steampowered.com/app/598060/Slashers_Keep/,]
975470,Silver Chains,125.99,-55%,0.05,2.75,5,3,1.23,8.25,-118.97,-1308.67,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-975470,https://store.steampowered.com/app/975470/Silver_Chains/,]
550080,VALKYRIE DRIVE -BHIKKHUNI-,131.99,-60%,0.07,3.85,7,4,2.31,15.4,-118.9,-1307.9,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-550080,https://store.steampowered.com/app/550080/VALKYRIE_DRIVE_BHIKKHUNI/,]
307110,We Need To Go Deeper,127.29,-33%,0.06,3.3,5,3,1.48,9.89,-118.88,-1307.67,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-307110,https://store.steampowered.com/app/307110/We_Need_To_Go_Deeper/,]
289930,TransOcean: The Shipping Company,127.19,-80%,0.06,3.3,5,3,1.48,9.89,-118.78,-1306.58,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-289930,https://store.steampowered.com/app/289930/TransOcean_The_Shipping_Company/,]
1243420,Sanguine Rose,143.99,-20%,0.18,9.9,5,3,4.45,29.7,-118.74,-1306.13,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1243420,https://store.steampowered.com/app/1243420/Sanguine_Rose/,]
246900,Viscera Cleanup Detail,127.99,-20%,0.05,2.75,7,4,1.65,11.0,-118.64,-1305.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-246900,https://store.steampowered.com/app/246900/Viscera_Cleanup_Detail/,]
788630,Gaia Beyond,134.99,-25%,0.07,3.85,10,5,2.88,19.25,-118.62,-1304.82,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-788630,https://store.steampowered.com/app/788630/Gaia_Beyond/,]
299400,XING: The Land Beyond,134.99,-40%,0.05,2.75,14,7,2.88,19.25,-118.62,-1304.82,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-299400,https://store.steampowered.com/app/299400/XING_The_Land_Beyond/,]
834800,SolSeraph,129.19,-66%,0.08,4.4,6,3,1.98,13.2,-117.97,-1297.67,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-834800,https://store.steampowered.com/app/834800/SolSeraph/,]
759740,RIDE 3,131.99,-70%,0.06,3.3,10,5,2.47,16.5,-117.96,-1297.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-759740,https://store.steampowered.com/app/759740/RIDE_3/,]
353630,Oil Enterprise,127.19,-80%,0.05,2.75,8,4,1.65,11.0,-117.84,-1296.24,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-353630,https://store.steampowered.com/app/353630/Oil_Enterprise/,]
384080,Industry Manager: Future Technologies,127.19,-80%,0.05,2.75,7,4,1.65,11.0,-117.84,-1296.24,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-384080,https://store.steampowered.com/app/384080/Industry_Manager_Future_Technologies/,]
592730,Aerial Destruction,126.0,-64%,0.06,3.3,5,3,1.48,9.89,-117.59,-1293.49,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-592730,https://store.steampowered.com/app/592730/Aerial_Destruction/,]
410900,Forts,125.99,-30%,0.03,1.65,12,6,1.48,9.89,-117.58,-1293.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-410900,https://store.steampowered.com/app/410900/Forts/,]
552100,Brick Rigs,125.99,-30%,0.06,3.3,5,3,1.48,9.89,-117.58,-1293.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-552100,https://store.steampowered.com/app/552100/Brick_Rigs/,]
1035560,Struggling,125.99,-30%,0.06,3.3,6,3,1.48,9.89,-117.58,-1293.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1035560,https://store.steampowered.com/app/1035560/Struggling/,]
943260,Stranded Sails - Explorers of the Cursed Islands,125.99,-55%,0.06,3.3,5,3,1.48,9.89,-117.58,-1293.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-943260,https://store.steampowered.com/app/943260/Stranded_Sails__Explorers_of_the_Cursed_Islands/,]
664090,Eternity Warriors™ VR,125.99,-30%,0.06,3.3,6,3,1.48,9.89,-117.58,-1293.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-664090,https://store.steampowered.com/app/664090/Eternity_Warriors_VR/,]
1016760,Citizens of Space,129.19,-66%,0.05,2.75,10,5,2.06,13.75,-117.5,-1292.5,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1016760,https://store.steampowered.com/app/1016760/Citizens_of_Space/,]
587260,Tokyo Xanadu eX+,129.99,-80%,0.09,4.95,5,3,2.22,14.85,-117.36,-1290.96,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-587260,https://store.steampowered.com/app/587260/Tokyo_Xanadu_eX/,]
336940,Basingstoke,125.39,-62%,0.06,3.3,6,3,1.48,9.89,-116.98,-1286.78,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-336940,https://store.steampowered.com/app/336940/Basingstoke/,]
268500,XCOM® 2,125.99,-75%,0.04,2.2,9,5,1.65,11.0,-116.64,-1283.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-268500,https://store.steampowered.com/app/268500/XCOM_2/,]
1179210,Kill It With Fire,125.99,-30%,0.04,2.2,10,5,1.65,11.0,-116.64,-1283.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1179210,https://store.steampowered.com/app/1179210/Kill_It_With_Fire/,]
871280,Grisaia Phantom Trigger Vol.5,125.99,-30%,0.05,2.75,8,4,1.65,11.0,-116.64,-1283.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-871280,https://store.steampowered.com/app/871280/Grisaia_Phantom_Trigger_Vol5/,]
384630,Aviary Attorney,125.99,-30%,0.05,2.75,7,4,1.65,11.0,-116.64,-1283.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-384630,https://store.steampowered.com/app/384630/Aviary_Attorney/,]
949600,Intergalactic Fishing,125.99,-30%,0.05,2.75,8,4,1.65,11.0,-116.64,-1283.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-949600,https://store.steampowered.com/app/949600/Intergalactic_Fishing/,]
983150, Sakura no Mori † Dreamers 2,131.59,-53%,0.08,4.4,7,4,2.64,17.6,-116.63,-1282.92,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-983150,https://store.steampowered.com/app/983150/_Sakura_no_Mori__Dreamers_2/,]
242860,Verdun,124.99,-50%,0.06,3.3,6,3,1.48,9.89,-116.58,-1282.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-242860,https://store.steampowered.com/app/242860/Verdun/,]
619880,ATOMEGA,124.75,-75%,0.06,3.3,5,3,1.48,9.89,-116.34,-1279.74,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-619880,https://store.steampowered.com/app/619880/ATOMEGA/,]
426790,Grow Up,124.75,-75%,0.06,3.3,6,3,1.48,9.89,-116.34,-1279.74,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-426790,https://store.steampowered.com/app/426790/Grow_Up/,]
692100,Infliction,134.99,-40%,0.08,4.4,10,5,3.3,22.0,-116.29,-1279.19,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-692100,https://store.steampowered.com/app/692100/Infliction/,]
1065180,Azure Striker Gunvolt 2,134.99,-40%,0.05,2.75,15,8,3.3,22.0,-116.29,-1279.19,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1065180,https://store.steampowered.com/app/1065180/Azure_Striker_Gunvolt_2/,]
413150,Stardew Valley,125.99,-30%,0.07,3.85,6,3,1.73,11.55,-116.16,-1277.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-413150,https://store.steampowered.com/app/413150/Stardew_Valley/,]
519860,DUSK,125.99,-44%,0.07,3.85,6,3,1.73,11.55,-116.16,-1277.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-519860,https://store.steampowered.com/app/519860/DUSK/,]
1100260,Circle Empires Rivals,125.99,-30%,0.07,3.85,5,3,1.73,11.55,-116.16,-1277.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1100260,https://store.steampowered.com/app/1100260/Circle_Empires_Rivals/,]
526140,The Gallery - Episode 2: Heart of the Emberstone,125.99,-30%,0.07,3.85,5,3,1.73,11.55,-116.16,-1277.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-526140,https://store.steampowered.com/app/526140/The_Gallery__Episode_2_Heart_of_the_Emberstone/,]
1210150,Ageless,125.99,-40%,0.07,3.85,5,3,1.73,11.55,-116.16,-1277.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1210150,https://store.steampowered.com/app/1210150/Ageless/,]
1094930,Ninja Girl and the Mysterious Army of Urban Legend Monsters! ~Hunt of the Headless Horseman~,132.99,-30%,0.12,6.6,5,3,2.96,19.79,-116.16,-1277.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1094930,https://store.steampowered.com/app/1094930/Ninja_Girl_and_the_Mysterious_Army_of_Urban_Legend_Monsters_Hunt_of_the_Headless_Horseman/,]
753590,Hellbound,129.99,-35%,0.06,3.3,9,5,2.47,16.5,-115.96,-1275.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-753590,https://store.steampowered.com/app/753590/Hellbound/,]
356190,Middle-earth™: Shadow of War™,130.0,-80%,0.04,2.2,15,8,2.64,17.6,-115.04,-1265.44,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-356190,https://store.steampowered.com/app/356190/Middleearth_Shadow_of_War/,]
1150950,Timelie,128.99,-40%,0.1,5.5,5,3,2.47,16.5,-114.96,-1264.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1150950,https://store.steampowered.com/app/1150950/Timelie/,]
289070,Sid Meier’s Civilization® VI,125.99,-75%,0.06,3.3,8,4,1.98,13.2,-114.77,-1262.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-289070,https://store.steampowered.com/app/289070/Sid_Meiers_Civilization_VI/,]
220260,Farming Simulator 2013 Titanium Edition,125.99,-30%,0.08,4.4,6,3,1.98,13.2,-114.77,-1262.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-220260,https://store.steampowered.com/app/220260/Farming_Simulator_2013_Titanium_Edition/,]
451600,CounterAttack,125.99,-30%,0.06,3.3,7,4,1.98,13.2,-114.77,-1262.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-451600,https://store.steampowered.com/app/451600/CounterAttack/,]
1208770,Saber Fight VR,125.99,-30%,0.08,4.4,6,3,1.98,13.2,-114.77,-1262.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1208770,https://store.steampowered.com/app/1208770/Saber_Fight_VR/,]
981020,Clea / 克莉,125.99,-10%,0.06,3.3,8,4,1.98,13.2,-114.77,-1262.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-981020,https://store.steampowered.com/app/981020/Clea/,]
880950,Maitetsu:Pure Station,131.59,-53%,0.09,4.95,8,4,2.97,19.8,-114.76,-1262.36,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-880950,https://store.steampowered.com/app/880950/MaitetsuPure_Station/,]
481510,Night in the Woods,134.99,-40%,0.11,6.05,8,4,3.63,24.2,-114.42,-1258.62,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-481510,https://store.steampowered.com/app/481510/Night_in_the_Woods/,]
303310,The House in Fata Morgana,139.99,-50%,0.11,6.05,9,5,4.53,30.25,-114.27,-1256.97,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-303310,https://store.steampowered.com/app/303310/The_House_in_Fata_Morgana/,]
571880,Angels with Scaly Wings,127.99,-60%,0.05,2.75,12,6,2.47,16.5,-113.96,-1253.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-571880,https://store.steampowered.com/app/571880/Angels_with_Scaly_Wings/,]
403640,Dishonored 2,125.0,-80%,0.06,3.3,8,4,1.98,13.2,-113.78,-1251.58,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-403640,https://store.steampowered.com/app/403640/Dishonored_2/,]
601430,The Evil Within 2,124.99,-80%,0.06,3.3,8,4,1.98,13.2,-113.77,-1251.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-601430,https://store.steampowered.com/app/601430/The_Evil_Within_2/,]
1140290,Murder by Numbers,120.59,-33%,0.05,2.75,5,3,1.23,8.25,-113.57,-1249.27,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1140290,https://store.steampowered.com/app/1140290/Murder_by_Numbers/,]
915670,Everreach: Project Eden,125.99,-55%,0.09,4.95,6,3,2.22,14.85,-113.36,-1246.96,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-915670,https://store.steampowered.com/app/915670/Everreach_Project_Eden/,]
632170,Spartan Fist,125.99,-30%,0.09,4.95,5,3,2.22,14.85,-113.36,-1246.96,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-632170,https://store.steampowered.com/app/632170/Spartan_Fist/,]
304580,CITYCONOMY: Service for your City,127.19,-80%,0.06,3.3,9,5,2.47,16.5,-113.16,-1244.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-304580,https://store.steampowered.com/app/304580/CITYCONOMY_Service_for_your_City/,]
593960,Lorelai,120.59,-33%,0.04,2.2,7,4,1.32,8.8,-113.11,-1244.21,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-593960,https://store.steampowered.com/app/593960/Lorelai/,]
606890,Masters of Anima,119.99,-70%,0.05,2.75,6,3,1.23,8.25,-112.97,-1242.67,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-606890,https://store.steampowered.com/app/606890/Masters_of_Anima/,]
761670,Grisaia Phantom Trigger Vol.4,125.99,-30%,0.07,3.85,8,4,2.31,15.4,-112.9,-1241.9,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-761670,https://store.steampowered.com/app/761670/Grisaia_Phantom_Trigger_Vol4/,]
589290,Holdfast: Nations At War,123.74,-45%,0.04,2.2,11,6,1.98,13.2,-112.52,-1237.72,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-589290,https://store.steampowered.com/app/589290/Holdfast_Nations_At_War/,]
940710,Colt Canyon,125.99,-30%,0.05,2.75,11,6,2.47,16.5,-111.96,-1231.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-940710,https://store.steampowered.com/app/940710/Colt_Canyon/,]
696360,仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6),125.99,-30%,0.1,5.5,6,3,2.47,16.5,-111.96,-1231.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-696360,https://store.steampowered.com/app/696360/_Chinese_PaladinSword_and_Fairy_6/,]
933940,假如我是人工智能 Big Brother Is Shaping You,118.8,-34%,0.05,2.75,5,3,1.23,8.25,-111.78,-1229.58,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-933940,https://store.steampowered.com/app/933940/_Big_Brother_Is_Shaping_You/,]
913060,Jet Lancer,118.79,-34%,0.05,2.75,5,3,1.23,8.25,-111.77,-1229.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-913060,https://store.steampowered.com/app/913060/Jet_Lancer/,]
467710,Santa Girls,119.99,-25%,0.06,3.3,5,3,1.48,9.89,-111.58,-1227.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-467710,https://store.steampowered.com/app/467710/Santa_Girls/,]
408760,Pro Cycling Manager 2016,119.99,-70%,0.06,3.3,6,3,1.48,9.89,-111.58,-1227.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-408760,https://store.steampowered.com/app/408760/Pro_Cycling_Manager_2016/,]
1027620,The Language of Love,119.99,-20%,0.06,3.3,6,3,1.48,9.89,-111.58,-1227.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1027620,https://store.steampowered.com/app/1027620/The_Language_of_Love/,]
511430,CrossWorlds: Escape,119.99,-20%,0.06,3.3,6,3,1.48,9.89,-111.58,-1227.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-511430,https://store.steampowered.com/app/511430/CrossWorlds_Escape/,]
313010,Cities XXL,119.99,-70%,0.06,3.3,6,3,1.48,9.89,-111.58,-1227.37,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-313010,https://store.steampowered.com/app/313010/Cities_XXL/,]
375440,Hero-U: Rogue to Redemption,131.99,-60%,0.11,6.05,8,4,3.63,24.2,-111.42,-1225.62,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-375440,https://store.steampowered.com/app/375440/HeroU_Rogue_to_Redemption/,]
504920,39 Days to Mars,120.59,-33%,0.05,2.75,8,4,1.65,11.0,-111.24,-1223.63,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-504920,https://store.steampowered.com/app/504920/39_Days_to_Mars/,]
1213700,Spirit of the North,134.99,-40%,0.17,9.35,6,3,4.2,28.04,-111.15,-1222.65,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1213700,https://store.steampowered.com/app/1213700/Spirit_of_the_North/,]
386690,Fantastic Contraption,134.99,-40%,0.17,9.35,5,3,4.2,28.04,-111.15,-1222.65,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-386690,https://store.steampowered.com/app/386690/Fantastic_Contraption/,]
595270,Million to One Hero,134.99,-25%,0.17,9.35,5,3,4.2,28.04,-111.15,-1222.65,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-595270,https://store.steampowered.com/app/595270/Million_to_One_Hero/,]
904380,Vambrace: Cold Soul,125.99,-55%,0.04,2.2,15,8,2.64,17.6,-111.03,-1221.33,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-904380,https://store.steampowered.com/app/904380/Vambrace_Cold_Soul/,]
761460,Lamplight City,120.59,-33%,0.07,3.85,6,3,1.73,11.55,-110.77,-1218.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-761460,https://store.steampowered.com/app/761460/Lamplight_City/,]
366640,Shiness: The Lightning Kingdom,119.99,-70%,0.04,2.2,9,5,1.65,11.0,-110.64,-1217.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-366640,https://store.steampowered.com/app/366640/Shiness_The_Lightning_Kingdom/,]
504390,Along the Edge,119.99,-25%,0.05,2.75,7,4,1.65,11.0,-110.64,-1217.04,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-504390,https://store.steampowered.com/app/504390/Along_the_Edge/,]
411970,TY the Tasmanian Tiger 2,118.79,-34%,0.06,3.3,6,3,1.48,9.89,-110.38,-1214.17,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-411970,https://store.steampowered.com/app/411970/TY_the_Tasmanian_Tiger_2/,]
407130,Tank Mechanic Simulator,123.74,-45%,0.06,3.3,10,5,2.47,16.5,-109.71,-1206.81,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-407130,https://store.steampowered.com/app/407130/Tank_Mechanic_Simulator/,]
662960,Mysteria ~Occult Shadows~,127.99,-20%,0.1,5.5,8,4,3.3,22.0,-109.29,-1202.19,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-662960,https://store.steampowered.com/app/662960/Mysteria_Occult_Shadows/,]
726000,No King No Kingdom,125.99,-30%,0.12,6.6,6,3,2.96,19.79,-109.16,-1200.76,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-726000,https://store.steampowered.com/app/726000/No_King_No_Kingdom/,]
204450,Call of Juarez: Gunslinger,120.79,-60%,0.05,2.75,9,5,2.06,13.75,-109.1,-1200.09,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-204450,https://store.steampowered.com/app/204450/Call_of_Juarez_Gunslinger/,]
971620,Puyo Puyo Champions / ぷよぷよ eスポーツ,122.99,-50%,0.05,2.75,11,6,2.47,16.5,-108.96,-1198.56,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-971620,https://store.steampowered.com/app/971620/Puyo_Puyo_Champions___e/,]
490930,Need to Know,120.59,-33%,0.05,2.75,10,5,2.06,13.75,-108.9,-1197.9,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-490930,https://store.steampowered.com/app/490930/Need_to_Know/,]
1018850,Smile For Me,119.99,-25%,0.04,2.2,12,6,1.98,13.2,-108.77,-1196.47,,,,,,https://www.steamcardexchange.net/index.php?gamepage-appid-1018850,https://store.steampowered.com/app/1018850/Smile_For_Me/,]
