Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
262450,Dead Man's Draw,47.49,-50%,0.05,2.75,9,5,2.06,13.75,-35.8,-393.79,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-262450,https://store.steampowered.com/app/262450/Dead_Mans_Draw/,]
467810,Splody,47.49,-50%,0.05,2.75,9,5,2.06,13.75,-35.8,-393.79,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-467810,https://store.steampowered.com/app/467810/Splody/,]
325370,Nova-111,44.19,-35%,0.06,3.3,5,3,1.48,9.89,-35.78,-393.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-325370,https://store.steampowered.com/app/325370/Nova111/,]
361040,Doom & Destiny Advanced,44.19,-66%,0.06,3.3,5,3,1.48,9.89,-35.78,-393.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-361040,https://store.steampowered.com/app/361040/Doom__Destiny_Advanced/,]
242530,The Chaos Engine,44.19,-66%,0.06,3.3,6,3,1.48,9.89,-35.78,-393.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-242530,https://store.steampowered.com/app/242530/The_Chaos_Engine/,]
281940,Woolfe - The Red Hood Diaries,44.19,-66%,0.06,3.3,6,3,1.48,9.89,-35.78,-393.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-281940,https://store.steampowered.com/app/281940/Woolfe__The_Red_Hood_Diaries/,]
476920,Amulet of Dreams,42.74,-55%,0.05,2.75,5,3,1.23,8.25,-35.72,-392.91,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-476920,https://store.steampowered.com/app/476920/Amulet_of_Dreams/,]
328640,Rock Zombie,42.74,-55%,0.05,2.75,6,3,1.23,8.25,-35.72,-392.91,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-328640,https://store.steampowered.com/app/328640/Rock_Zombie/,]
575990,Knot,47.39,-40%,0.05,2.75,10,5,2.06,13.75,-35.7,-392.7,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-575990,https://store.steampowered.com/app/575990/Knot/,]
551840,Crystal Shard Adventure Bundle,47.39,-40%,0.05,2.75,9,5,2.06,13.75,-35.7,-392.7,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-551840,https://store.steampowered.com/app/551840/Crystal_Shard_Adventure_Bundle/,]
284390,The Last Door - Collector's Edition,45.49,-65%,0.07,3.85,6,3,1.73,11.55,-35.67,-392.37,,X,"lowest price is ARS$ 32,49 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-284390,https://store.steampowered.com/app/284390/The_Last_Door__Collectors_Edition/,]
339130,Morningstar: Descent to Deadrock,45.49,-65%,0.07,3.85,5,3,1.73,11.55,-35.67,-392.37,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-339130,https://store.steampowered.com/app/339130/Morningstar_Descent_to_Deadrock/,]
262390,Cloudbuilt,56.24,-75%,0.11,6.05,7,4,3.63,24.2,-35.67,-392.37,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-262390,https://store.steampowered.com/app/262390/Cloudbuilt/,]
485690,Hope Lake,52.49,-50%,0.09,4.95,7,4,2.97,19.8,-35.65,-392.15,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-485690,https://store.steampowered.com/app/485690/Hope_Lake/,]
228200,Company of Heroes,44.99,-80%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-228200,https://store.steampowered.com/app/228200/Company_of_Heroes/,]
238370,Magicka 2,44.99,-75%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-238370,https://store.steampowered.com/app/238370/Magicka_2/,]
223100,Homefront®: The Revolution,44.99,-80%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-223100,https://store.steampowered.com/app/223100/Homefront_The_Revolution/,]
95400,ibb & obb,44.99,-70%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 37,49 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-95400,https://store.steampowered.com/app/95400/ibb__obb/,]
537340,Guts and Glory,44.99,-75%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 32,49 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-537340,https://store.steampowered.com/app/537340/Guts_and_Glory/,]
286000,Tooth and Tail,44.99,-80%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 22,49 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-286000,https://store.steampowered.com/app/286000/Tooth_and_Tail/,]
251470,TowerFall Ascension,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 35,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-251470,https://store.steampowered.com/app/251470/TowerFall_Ascension/,]
300550,Shadowrun: Dragonfall - Director's Cut,44.99,-75%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 35,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-300550,https://store.steampowered.com/app/300550/Shadowrun_Dragonfall__Directors_Cut/,]
248860,NEO Scavenger,44.99,-75%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-248860,https://store.steampowered.com/app/248860/NEO_Scavenger/,]
427510,Way of the Samurai 3,44.99,-80%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-427510,https://store.steampowered.com/app/427510/Way_of_the_Samurai_3/,]
214870,Painkiller Hell & Damnation,44.99,-80%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,2020 Halloween Sale,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-214870,https://store.steampowered.com/app/214870/Painkiller_Hell__Damnation/,]
230070,The Age of Decadence,44.99,-75%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-230070,https://store.steampowered.com/app/230070/The_Age_of_Decadence/,]
360170,How to Survive 2,44.99,-75%,0.04,2.2,10,5,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 35,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-360170,https://store.steampowered.com/app/360170/How_to_Survive_2/,]
437000,GUILTY GEAR 2 -OVERTURE-,44.99,-80%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-437000,https://store.steampowered.com/app/437000/GUILTY_GEAR_2_OVERTURE/,]
541450,Operation Abyss: New Tokyo Legacy,44.99,-80%,0.04,2.2,10,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-541450,https://store.steampowered.com/app/541450/Operation_Abyss_New_Tokyo_Legacy/,]
251430,The Inner World,44.99,-75%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 35,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-251430,https://store.steampowered.com/app/251430/The_Inner_World/,]
536560,CHAOS CODE -NEW SIGN OF CATASTROPHE-,44.99,-80%,0.04,2.2,10,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-536560,https://store.steampowered.com/app/536560/CHAOS_CODE_NEW_SIGN_OF_CATASTROPHE/,]
349250,Copy Kitty,44.99,-75%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-349250,https://store.steampowered.com/app/349250/Copy_Kitty/,]
274270,NOT A HERO,44.99,-80%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 31,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-274270,https://store.steampowered.com/app/274270/NOT_A_HERO/,]
427490,Shadowhand: RPG Card Game,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-427490,https://store.steampowered.com/app/427490/Shadowhand_RPG_Card_Game/,]
693700,Prime Mover,44.99,-75%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-693700,https://store.steampowered.com/app/693700/Prime_Mover/,]
331690,Crossing Souls,44.99,-75%,0.04,2.2,10,5,1.65,11.0,-35.64,-392.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-331690,https://store.steampowered.com/app/331690/Crossing_Souls/,]
42170,Krater,44.99,-75%,0.04,2.2,10,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-42170,https://store.steampowered.com/app/42170/Krater/,]
416790,The Metronomicon: Slay The Dance Floor,44.99,-80%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-416790,https://store.steampowered.com/app/416790/The_Metronomicon_Slay_The_Dance_Floor/,]
610380,Ratty Catty,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-610380,https://store.steampowered.com/app/610380/Ratty_Catty/,]
406720,Alekhine's Gun,44.99,-80%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-406720,https://store.steampowered.com/app/406720/Alekhines_Gun/,]
246920,Bombernauts,44.99,-80%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-246920,https://store.steampowered.com/app/246920/Bombernauts/,]
389870,Mugen Souls,44.99,-80%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-389870,https://store.steampowered.com/app/389870/Mugen_Souls/,]
311720,Sproggiwood,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,X,"lowest price is ARS$ 17,99 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-311720,https://store.steampowered.com/app/311720/Sproggiwood/,]
408640,Code of Princess,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-408640,https://store.steampowered.com/app/408640/Code_of_Princess/,]
384310,Dead In Bermuda,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-384310,https://store.steampowered.com/app/384310/Dead_In_Bermuda/,]
264060,Full Bore,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-264060,https://store.steampowered.com/app/264060/Full_Bore/,]
368740,Obliteracers,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-368740,https://store.steampowered.com/app/368740/Obliteracers/,]
575820,I Hate Running Backwards,44.99,-75%,0.04,2.2,9,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-575820,https://store.steampowered.com/app/575820/I_Hate_Running_Backwards/,]
667810,Next Up Hero,44.99,-80%,0.04,2.2,10,5,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-667810,https://store.steampowered.com/app/667810/Next_Up_Hero/,]
365480,Ravenmark: Scourge of Estellion,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-365480,https://store.steampowered.com/app/365480/Ravenmark_Scourge_of_Estellion/,]
306000,Super Dungeon Bros,44.99,-80%,0.05,2.75,7,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-306000,https://store.steampowered.com/app/306000/Super_Dungeon_Bros/,]
428590,Unearthing Colossal,44.99,-75%,0.05,2.75,8,4,1.65,11.0,-35.64,-392.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-428590,https://store.steampowered.com/app/428590/Unearthing_Colossal/,]
243950,Divinity: Dragon Commander,43.99,-90%,0.06,3.3,6,3,1.48,9.89,-35.58,-391.38,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-243950,https://store.steampowered.com/app/243950/Divinity_Dragon_Commander/,]
493790,#Archery,64.99,-50%,0.21,11.55,5,3,5.19,34.65,-35.53,-390.83,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-493790,https://store.steampowered.com/app/493790/Archery/,]
362680,Fran Bow,53.99,-70%,0.1,5.5,7,4,3.3,22.0,-35.29,-388.19,,X,"lowest price is ARS$ 44,99 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-362680,https://store.steampowered.com/app/362680/Fran_Bow/,]
227100,Sniper Elite: Nazi Zombie Army,53.99,-70%,0.1,5.5,8,4,3.3,22.0,-35.29,-388.19,,X,"lowest price is ARS$ 44,99 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-227100,https://store.steampowered.com/app/227100/Sniper_Elite_Nazi_Zombie_Army/,]
250260,Jazzpunk: Director's Cut,44.99,-75%,0.07,3.85,6,3,1.73,11.55,-35.17,-386.87,,X,"lowest price is ARS$ 35,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-250260,https://store.steampowered.com/app/250260/Jazzpunk_Directors_Cut/,]
275100,Shelter 2,44.99,-75%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,X,"lowest price is ARS$ 17,99 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-275100,https://store.steampowered.com/app/275100/Shelter_2/,]
313780,Conarium,44.99,-80%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-313780,https://store.steampowered.com/app/313780/Conarium/,]
25800,Europa Universalis III Complete,44.99,-75%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,X,"lowest price is ARS$ 17,99 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-25800,https://store.steampowered.com/app/25800/Europa_Universalis_III_Complete/,]
368430,Through the Woods,44.99,-80%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,X,"lowest price is ARS$ 33,74 at -85%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-368430,https://store.steampowered.com/app/368430/Through_the_Woods/,]
506510,Shadows of Adam,44.99,-75%,0.07,3.85,6,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-506510,https://store.steampowered.com/app/506510/Shadows_of_Adam/,]
497730,The Wardrobe - Even Better Edition,44.99,-75%,0.07,3.85,6,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-497730,https://store.steampowered.com/app/497730/The_Wardrobe__Even_Better_Edition/,]
297920,Space Colony: Steam Edition,44.99,-75%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-297920,https://store.steampowered.com/app/297920/Space_Colony_Steam_Edition/,]
271760,Dungeon Lords Steam Edition,44.99,-75%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-271760,https://store.steampowered.com/app/271760/Dungeon_Lords_Steam_Edition/,]
400800,MXGP2 - The Official Motocross Videogame,44.99,-80%,0.07,3.85,6,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-400800,https://store.steampowered.com/app/400800/MXGP2__The_Official_Motocross_Videogame/,]
445870,Phantom Trigger,44.99,-75%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-445870,https://store.steampowered.com/app/445870/Phantom_Trigger/,]
521510,MAGICAL×SPIRAL,44.99,-75%,0.07,3.85,6,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-521510,https://store.steampowered.com/app/521510/MAGICALSPIRAL/,]
334360,Passcode Breaker: The Day Before,44.99,-50%,0.07,3.85,5,3,1.73,11.55,-35.17,-386.87,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-334360,https://store.steampowered.com/app/334360/Passcode_Breaker_The_Day_Before/,]
251990,Long Live The Queen,51.99,-60%,0.06,3.3,11,6,2.96,19.79,-35.16,-386.76,,X,"lowest price is ARS$ 45,49 at -65%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-251990,https://store.steampowered.com/app/251990/Long_Live_The_Queen/,]
323040,Laserlife,51.99,-60%,0.06,3.3,12,6,2.96,19.79,-35.16,-386.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-323040,https://store.steampowered.com/app/323040/Laserlife/,]
548840,A Rose in the Twilight,51.99,-60%,0.09,4.95,7,4,2.97,19.8,-35.15,-386.65,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-548840,https://store.steampowered.com/app/548840/A_Rose_in_the_Twilight/,]
455080,Awakening: The Redleaf Forest Collector's Edition,51.99,-60%,0.09,4.95,7,4,2.97,19.8,-35.15,-386.65,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-455080,https://store.steampowered.com/app/455080/Awakening_The_Redleaf_Forest_Collectors_Edition/,]
400450,NeuroVoider,42.49,-75%,0.04,2.2,8,4,1.32,8.8,-35.01,-385.1,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-400450,https://store.steampowered.com/app/400450/NeuroVoider/,]
547340,LoveKami -Divinity Stage-,47.99,-70%,0.07,3.85,8,4,2.31,15.4,-34.9,-383.9,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-547340,https://store.steampowered.com/app/547340/LoveKami_Divinity_Stage/,]
626510,LoveKami -Useless Goddess-,47.99,-70%,0.07,3.85,8,4,2.31,15.4,-34.9,-383.9,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-626510,https://store.steampowered.com/app/626510/LoveKami_Useless_Goddess/,]
294670,Putt-Putt® Travels Through Time,47.49,-50%,0.09,4.95,6,3,2.22,14.85,-34.86,-383.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-294670,https://store.steampowered.com/app/294670/PuttPutt_Travels_Through_Time/,]
399140,Straima,44.19,-35%,0.04,2.2,10,5,1.65,11.0,-34.83,-383.13,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-399140,https://store.steampowered.com/app/399140/Straima/,]
606730,Sine Mora EX,44.19,-66%,0.04,2.2,10,5,1.65,11.0,-34.83,-383.13,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-606730,https://store.steampowered.com/app/606730/Sine_Mora_EX/,]
241620,Inquisitor,44.19,-66%,0.05,2.75,8,4,1.65,11.0,-34.83,-383.13,,X,"lowest price is ARS$ 12,99 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-241620,https://store.steampowered.com/app/241620/Inquisitor/,]
501590,Bulletstorm: Full Clip Edition,43.99,-90%,0.05,2.75,7,4,1.65,11.0,-34.64,-381.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-501590,https://store.steampowered.com/app/501590/Bulletstorm_Full_Clip_Edition/,]
41070,Serious Sam 3: BFE,43.99,-90%,0.05,2.75,8,4,1.65,11.0,-34.64,-381.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-41070,https://store.steampowered.com/app/41070/Serious_Sam_3_BFE/,]
431640,Doodle Kingdom,40.24,-65%,0.04,2.2,6,3,0.99,6.6,-34.63,-380.93,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-431640,https://store.steampowered.com/app/431640/Doodle_Kingdom/,]
