AppID,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (counting commission and value of the game) (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
434570,Blood and Bacon,6.99,-50%,0.05,2.75,6.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-434570,https://store.steampowered.com/app/434570,]
1069740,Seen,6.99,-75%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,X,Product is priced on par with lowest recorded price,2 days ago,2 days,https://www.steamcardexchange.net/index.php?gamepage-appid-1069740,https://store.steampowered.com/app/1069740,]
1293230,House of Detention,6.99,-50%,0.06,3.3,10.0,5.0,2.47,16.5,7.03,77.33,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1293230,https://store.steampowered.com/app/1293230,]
438480,Rock 'N' Roll Defense,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-438480,https://store.steampowered.com/app/438480,]
376730,Monument,6.99,-74%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-376730,https://store.steampowered.com/app/376730,]
542350,Castle of no Escape 2,6.99,-90%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-542350,https://store.steampowered.com/app/542350,]
1334590,Amor peludo,6.99,-50%,0.04,2.2,15.0,8.0,2.64,17.6,7.97,87.67,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1334590,https://store.steampowered.com/app/1334590,]
618140,Barro,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-618140,https://store.steampowered.com/app/618140,]
1190110,H-SNIPER: Middle East,6.99,-50%,0.04,2.2,7.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1190110,https://store.steampowered.com/app/1190110,]
485610,Ball 3D: Soccer Online,6.99,-50%,0.04,2.2,12.0,6.0,1.98,13.2,4.22,46.41,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-485610,https://store.steampowered.com/app/485610,]
1070330,Russian Life Simulator,6.99,-50%,0.04,2.2,15.0,8.0,2.64,17.6,7.97,87.67,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1070330,https://store.steampowered.com/app/1070330,]
438000,PIXELMAN,6.99,-86%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-438000,https://store.steampowered.com/app/438000,]
562730,MechDefender,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-562730,https://store.steampowered.com/app/562730,]
495570,ConflictCraft,6.99,-50%,0.04,2.2,7.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-495570,https://store.steampowered.com/app/495570,]
1168660,Barro 2020,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1168660,https://store.steampowered.com/app/1168660,]
967250,DOKA 2 KISHKI EDITION,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-967250,https://store.steampowered.com/app/967250,]
1144250,WAIFU HELL,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1144250,https://store.steampowered.com/app/1144250,]
615610,Orbt XL,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-615610,https://store.steampowered.com/app/615610,]
1140440,Simulador de Policia,6.99,-50%,0.04,2.2,15.0,8.0,2.64,17.6,7.97,87.67,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1140440,https://store.steampowered.com/app/1140440,]
34900,Bad Rats: the Rats' Revenge,6.99,-60%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,X,Product is priced on par with lowest recorded price,2 days ago,2 days,https://www.steamcardexchange.net/index.php?gamepage-appid-34900,https://store.steampowered.com/app/34900,]
449540,There's Poop In My Soup,6.99,-50%,0.04,2.2,8.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-449540,https://store.steampowered.com/app/449540,]
398710,Timberman,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-398710,https://store.steampowered.com/app/398710,]
433950,Bit Blaster XL,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-433950,https://store.steampowered.com/app/433950,]
944220,Gachi Heroes,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-944220,https://store.steampowered.com/app/944220,]
862570,Ding Dong XL,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-862570,https://store.steampowered.com/app/862570,]
508990,Handsome Mr. Frog,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-508990,https://store.steampowered.com/app/508990,]
377600,Tcheco in the Castle of Lucio,6.99,-50%,0.04,2.2,9.0,5.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-377600,https://store.steampowered.com/app/377600,]
715010,Diamo XL,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-715010,https://store.steampowered.com/app/715010,]
614910,#monstercakes,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-614910,https://store.steampowered.com/app/614910,]
263980,Out There Somewhere,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-263980,https://store.steampowered.com/app/263980,]
805940,RUSSIA BATTLEGROUNDS,6.99,-50%,0.07,3.85,5.0,3.0,1.73,11.55,2.83,31.13,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-805940,https://store.steampowered.com/app/805940,]
585550,FEMINAZI: The Triggering,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-585550,https://store.steampowered.com/app/585550,]
634340,Legend of Himari,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-634340,https://store.steampowered.com/app/634340,]
630060,Consummate:Missing World 寇莎梅特：困世迷情,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-630060,https://store.steampowered.com/app/630060,]
634230,Project First Contact,6.99,-65%,0.04,2.2,8.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-634230,https://store.steampowered.com/app/634230,]
485870,Super Duper Party Pooper,6.99,-50%,0.04,2.2,8.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-485870,https://store.steampowered.com/app/485870,]
581030,The Last Hope: Trump vs Mafia - North Korea,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-581030,https://store.steampowered.com/app/581030,]
389270,Through Abandoned: The Underground City,6.99,-50%,0.04,2.2,11.0,6.0,1.98,13.2,4.22,46.41,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-389270,https://store.steampowered.com/app/389270,]
603010,Chill,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-603010,https://store.steampowered.com/app/603010,]
463210,State of Anarchy,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-463210,https://store.steampowered.com/app/463210,]
500580,Kitty Cat: Jigsaw Puzzles,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-500580,https://store.steampowered.com/app/500580,]
449060,Cellar,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-449060,https://store.steampowered.com/app/449060,]
595460,Flix and Chill,6.99,-50%,0.04,2.2,7.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-595460,https://store.steampowered.com/app/595460,]
754120,Ninja Stealth 3,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-754120,https://store.steampowered.com/app/754120,]
575580,Queen of Seas,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-575580,https://store.steampowered.com/app/575580,]
603030,Lamp Head,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-603030,https://store.steampowered.com/app/603030,]
332480,Phoenix Force,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-332480,https://store.steampowered.com/app/332480,]
560710,Leap Up no jutsu,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-560710,https://store.steampowered.com/app/560710,]
490910,Control Craft 3,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-490910,https://store.steampowered.com/app/490910,]
595440,CPU Invaders,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-595440,https://store.steampowered.com/app/595440,]
416110,Blitz Breaker,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-416110,https://store.steampowered.com/app/416110,]
488280,Gun Done,6.99,-50%,0.04,2.2,8.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-488280,https://store.steampowered.com/app/488280,]
461010,Roll'd,6.99,-50%,0.05,2.75,6.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-461010,https://store.steampowered.com/app/461010,]
476240,KNIGHTS,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-476240,https://store.steampowered.com/app/476240,]
412620,CropDuster Supreme,6.99,-50%,0.04,2.2,9.0,5.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-412620,https://store.steampowered.com/app/412620,]
497400,1 Moment Of Time: Silentville,6.99,-50%,0.04,2.2,10.0,5.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-497400,https://store.steampowered.com/app/497400,]
440760,Cube Destroyer,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-440760,https://store.steampowered.com/app/440760,]
914690,Hentai Shooter 3D,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-914690,https://store.steampowered.com/app/914690,]
628750,aMAZE 2,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-628750,https://store.steampowered.com/app/628750,]
509850,Bumper,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-509850,https://store.steampowered.com/app/509850,]
434210,It's Spring Again,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-434210,https://store.steampowered.com/app/434210,]
439910,Risky Rescue,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-439910,https://store.steampowered.com/app/439910,]
490820,Fly O'Clock,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-490820,https://store.steampowered.com/app/490820,]
498660,Mind Spheres,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-498660,https://store.steampowered.com/app/498660,]
449220,A grande bagunça espacial - The big space mess,6.99,-50%,0.04,2.2,9.0,5.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-449220,https://store.steampowered.com/app/449220,]
450860,Andarilho,6.99,-50%,0.03,1.65,15.0,8.0,1.98,13.2,4.22,46.41,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-450860,https://store.steampowered.com/app/450860,]
539720,Razortron 2000,6.99,-50%,0.04,2.2,10.0,5.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-539720,https://store.steampowered.com/app/539720,]
586320,UFO - Unfortunately Fortunate Organisms,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-586320,https://store.steampowered.com/app/586320,]
485450,Ninja Stealth,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-485450,https://store.steampowered.com/app/485450,]
508170,BlackSmith HIT,6.99,-50%,0.04,2.2,7.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-508170,https://store.steampowered.com/app/508170,]
636150,Cyberhunt,6.99,-50%,0.04,2.2,8.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-636150,https://store.steampowered.com/app/636150,]
360850,Electric Circuit,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-360850,https://store.steampowered.com/app/360850,]
576410,Nihilist Simulator,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-576410,https://store.steampowered.com/app/576410,]
451880,Catch a Falling Star,6.99,-50%,0.05,2.75,6.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-451880,https://store.steampowered.com/app/451880,]
400790,The Juicer,6.99,-50%,0.04,2.2,8.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-400790,https://store.steampowered.com/app/400790,]
545580,"GO AWAY, THERE'S KUMIS OVER THERE!",6.99,-50%,0.05,2.75,6.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-545580,https://store.steampowered.com/app/545580,]
453830,Innoquous 5,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-453830,https://store.steampowered.com/app/453830,]
408110,Planet R-12,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-408110,https://store.steampowered.com/app/408110,]
562360,"Planes, Bullets and Vodka",6.99,-50%,0.04,2.2,9.0,5.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-562360,https://store.steampowered.com/app/562360,]
628760,The Adventurer - Episode 1: Beginning of the End,6.99,-50%,0.08,4.4,5.0,3.0,1.98,13.2,4.22,46.41,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-628760,https://store.steampowered.com/app/628760,]
528700,Cerdocornio,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-528700,https://store.steampowered.com/app/528700,]
463240,Magma Chamber,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-463240,https://store.steampowered.com/app/463240,]
556260,Gil's Lucid Dreams,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-556260,https://store.steampowered.com/app/556260,]
503820,A Detective's Novel,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-503820,https://store.steampowered.com/app/503820,]
585690,Minimalism,6.99,-50%,0.06,3.3,7.0,4.0,1.98,13.2,4.22,46.41,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-585690,https://store.steampowered.com/app/585690,]
603060,Tarim: Guardians,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-603060,https://store.steampowered.com/app/603060,]
487420,Space Radiance,6.99,-50%,0.06,3.3,5.0,3.0,1.48,9.89,1.42,15.62,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-487420,https://store.steampowered.com/app/487420,]
343360,Particula,6.99,-50%,0.04,2.2,7.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-343360,https://store.steampowered.com/app/343360,]
448780,Sixtieth Kilometer,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-448780,https://store.steampowered.com/app/448780,]
439930,Control Craft 2,6.99,-50%,0.03,1.65,10.0,5.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-439930,https://store.steampowered.com/app/439930,]
449090,Zombie Parking,6.99,-50%,0.04,2.2,7.0,4.0,1.32,8.8,0.49,5.39,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-449090,https://store.steampowered.com/app/449090,]
500340,QUACK ATTACK 1985: TURBO DX EDITION,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-500340,https://store.steampowered.com/app/500340,]
635880,Chicken Labyrinth Puzzles,6.99,-50%,0.04,2.2,5.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-635880,https://store.steampowered.com/app/635880,]
549100,GravNewton,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-549100,https://store.steampowered.com/app/549100,]
604780,aMAZE,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-604780,https://store.steampowered.com/app/604780,]
401190,Dinosaur Hunt,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-401190,https://store.steampowered.com/app/401190,]
391910,All Fall Down,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-391910,https://store.steampowered.com/app/391910,]
584800,Civil War: Battle of Petersburg,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-584800,https://store.steampowered.com/app/584800,]
343270,Disillusions Manga Horror,6.99,-50%,0.04,2.2,6.0,3.0,0.99,6.6,-1.38,-15.18,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-343270,https://store.steampowered.com/app/343270,]
585830,Ninja Stealth 2,6.99,-50%,0.05,2.75,8.0,4.0,1.65,11.0,2.35,25.85,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-585830,https://store.steampowered.com/app/585830,]
463220,Dungeon of Zolthan,6.99,-50%,0.05,2.75,5.0,3.0,1.23,8.25,0.02,0.22,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-463220,https://store.steampowered.com/app/463220,]
509600,Battle Time,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-509600,https://store.steampowered.com/app/509600,]
434250,Masked Shooters 2,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-434250,https://store.steampowered.com/app/434250,]
545410,A Trip to Yugoslavia: Director's Cut,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-545410,https://store.steampowered.com/app/545410,]
508820,Won't You Be My Laser?,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-508820,https://store.steampowered.com/app/508820,]
409340,Perraw - FPS Clone War Alpha,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-409340,https://store.steampowered.com/app/409340,]
354920,Pester,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-354920,https://store.steampowered.com/app/354920,]
270570,Reversion - The Escape (1st Chapter),6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-270570,https://store.steampowered.com/app/270570,]
585220,Mortificatio,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-585220,https://store.steampowered.com/app/585220,]
614960,NEONomicon,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-614960,https://store.steampowered.com/app/614960,]
488580,Hover 2030,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-488580,https://store.steampowered.com/app/488580,]
595640,Robo Do It,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-595640,https://store.steampowered.com/app/595640,]
361890,Chronostorm: Siberian Border,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-361890,https://store.steampowered.com/app/361890,]
326180,Sinister City,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-326180,https://store.steampowered.com/app/326180,]
473470,Purgatory,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-473470,https://store.steampowered.com/app/473470,]
553180,Are You Ready?,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-553180,https://store.steampowered.com/app/553180,]
603190,Tank Destroyer,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-603190,https://store.steampowered.com/app/603190,]
487220,Freebie,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-487220,https://store.steampowered.com/app/487220,]
554800,Masky,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-554800,https://store.steampowered.com/app/554800,]
601010,Hotel Anatolia,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-601010,https://store.steampowered.com/app/601010,]
555710,Zolg,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-555710,https://store.steampowered.com/app/555710,]
569610,Distant Space,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-569610,https://store.steampowered.com/app/569610,]
463110,Farnham Fables,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-463110,https://store.steampowered.com/app/463110,]
338830,Star Nomad,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-338830,https://store.steampowered.com/app/338830,]
526540,8infinity,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-526540,https://store.steampowered.com/app/526540,]
303390,Dead Bits,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-303390,https://store.steampowered.com/app/303390,]
461730,Blaite,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-461730,https://store.steampowered.com/app/461730,]
545470,Hover Hazard,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-545470,https://store.steampowered.com/app/545470,]
506670,ORBITAL,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-506670,https://store.steampowered.com/app/506670,]
501760,Francisca,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-501760,https://store.steampowered.com/app/501760,]
438030,Dead6hot,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-438030,https://store.steampowered.com/app/438030,]
596810,Save Their Souls,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-596810,https://store.steampowered.com/app/596810,]
536040,Cards of Cthulhu,6.99,-50%,,,,,,,,,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-536040,https://store.steampowered.com/app/536040,]
